x_coordinate ,x_index,y_coordinate ,y_index
-1460250.0,3100,-2941000.0,7925
-1403250.0,3157,-2949000.0,7933
-1346250.0,3214,-2958000.0,7942
-1289250.0,3271,-2966000.0,7950
-1232250.0,3328,-2973000.0,7957
-1175250.0,3385,-2980000.0,7964
-1118250.0,3442,-2987000.0,7971
-1061250.0,3499,-2994000.0,7978
-1004250.0,3556,-3000000.0,7984
-947250.0,3613,-3006000.0,7990
-890250.0,3670,-3011000.0,7995
-832250.0,3728,-3016000.0,8000
-775250.0,3785,-3021000.0,8005
-718250.0,3842,-3026000.0,8010
-660250.0,3900,-3030000.0,8014
-603250.0,3957,-3034000.0,8018
-546250.0,4014,-3037000.0,8021
-488250.0,4072,-3040000.0,8024
-431250.0,4129,-3043000.0,8027
-373250.0,4187,-3045000.0,8029
-316250.0,4244,-3047000.0,8031
-258250.0,4302,-3049000.0,8033
-201250.0,4359,-3051000.0,8035
-143250.0,4417,-3052000.0,8036
-86250.0,4474,-3052000.0,8036
-28250.0,4532,-3053000.0,8037
28750.0,4589,-3053000.0,8037
85750.0,4646,-3052000.0,8036
143750.0,4704,-3052000.0,8036
200750.0,4761,-3051000.0,8035
258750.0,4819,-3049000.0,8033
315750.0,4876,-3047000.0,8031
373750.0,4934,-3045000.0,8029
430750.0,4991,-3043000.0,8027
488750.0,5049,-3040000.0,8024
545750.0,5106,-3037000.0,8021
602750.0,5163,-3034000.0,8018
660750.0,5221,-3030000.0,8014
717750.0,5278,-3026000.0,8010
775750.0,5336,-3021000.0,8005
832750.0,5393,-3016000.0,8000
889750.0,5450,-3011000.0,7995
946750.0,5507,-3006000.0,7990
1003750.0,5564,-3000000.0,7984
1061750.0,5622,-2994000.0,7978
1118750.0,5679,-2987000.0,7971
1175750.0,5736,-2980000.0,7964
1232750.0,5793,-2973000.0,7957
1289750.0,5850,-2966000.0,7950
1346750.0,5907,-2958000.0,7942
1403750.0,5964,-2949000.0,7933
1460750.0,6021,-2941000.0,7925
1516750.0,6077,-2932000.0,7916
1573750.0,6134,-2923000.0,7907
1630750.0,6191,-2913000.0,7897
1686750.0,6247,-2903000.0,7887
1743750.0,6304,-2893000.0,7877
1799750.0,6360,-2882000.0,7866
1856750.0,6417,-2871000.0,7855
1912750.0,6473,-2860000.0,7844
1969750.0,6530,-2848000.0,7832
2025750.0,6586,-2836000.0,7820
2081750.0,6642,-2824000.0,7808
2137750.0,6698,-2811000.0,7795
2193750.0,6754,-2798000.0,7782
2249750.0,6810,-2785000.0,7769
2305750.0,6866,-2771000.0,7755
2361750.0,6922,-2757000.0,7741
2416750.0,6977,-2743000.0,7727
2472750.0,7033,-2728000.0,7712
2527750.0,7088,-2713000.0,7697
2583750.0,7144,-2698000.0,7682
2638750.0,7199,-2682000.0,7666
2693750.0,7254,-2666000.0,7650
2748750.0,7309,-2650000.0,7634
2803750.0,7364,-2634000.0,7618
2858750.0,7419,-2617000.0,7601
2913750.0,7474,-2599000.0,7583
2968750.0,7529,-2582000.0,7566
3022750.0,7583,-2564000.0,7548
3077750.0,7638,-2545000.0,7529
3131750.0,7692,-2527000.0,7511
3186750.0,7747,-2508000.0,7492
3240750.0,7801,-2489000.0,7473
-4524250.0,36,-1852000.0,6836
-4473250.0,87,-1879000.0,6863
-4423250.0,137,-1905000.0,6889
-4372250.0,188,-1932000.0,6916
-4321250.0,239,-1958000.0,6942
-4270250.0,290,-1984000.0,6968
-4219250.0,341,-2009000.0,6993
-4168250.0,392,-2034000.0,7018
-4116250.0,444,-2059000.0,7043
-4065250.0,495,-2083000.0,7067
-4013250.0,547,-2108000.0,7092
-3961250.0,599,-2132000.0,7116
-3909250.0,651,-2155000.0,7139
-3857250.0,703,-2178000.0,7162
-3804250.0,756,-2201000.0,7185
-3752250.0,808,-2224000.0,7208
-3699250.0,861,-2246000.0,7230
-3647250.0,913,-2268000.0,7252
-3594250.0,966,-2290000.0,7274
-3541250.0,1019,-2311000.0,7295
-3488250.0,1072,-2333000.0,7317
-3435250.0,1125,-2353000.0,7337
-3381250.0,1179,-2374000.0,7358
-3328250.0,1232,-2394000.0,7378
-3274250.0,1286,-2414000.0,7398
-3220250.0,1340,-2433000.0,7417
-3167250.0,1393,-2452000.0,7436
-3113250.0,1447,-2471000.0,7455
-3059250.0,1501,-2490000.0,7474
-3004250.0,1556,-2508000.0,7492
-2950250.0,1610,-2526000.0,7510
-2896250.0,1664,-2543000.0,7527
-2841250.0,1719,-2560000.0,7544
-2787250.0,1773,-2577000.0,7561
-2732250.0,1828,-2594000.0,7578
-2677250.0,1883,-2610000.0,7594
-2622250.0,1938,-2626000.0,7610
-2567250.0,1993,-2641000.0,7625
-2512250.0,2048,-2657000.0,7641
-2457250.0,2103,-2671000.0,7655
-2402250.0,2158,-2686000.0,7670
-2346250.0,2214,-2700000.0,7684
-2291250.0,2269,-2714000.0,7698
-2236250.0,2324,-2728000.0,7712
-2180250.0,2380,-2741000.0,7725
-2124250.0,2436,-2754000.0,7738
-2069250.0,2491,-2766000.0,7750
-2013250.0,2547,-2779000.0,7763
-1957250.0,2603,-2791000.0,7775
-1901250.0,2659,-2802000.0,7786
-1845250.0,2715,-2813000.0,7797
-1789250.0,2771,-2824000.0,7808
-1733250.0,2827,-2835000.0,7819
-1676250.0,2884,-2845000.0,7829
-1620250.0,2940,-2855000.0,7839
-1564250.0,2996,-2864000.0,7848
-1507250.0,3053,-2874000.0,7858
-1451250.0,3109,-2883000.0,7867
-1395250.0,3165,-2891000.0,7875
-1338250.0,3222,-2899000.0,7883
-1281250.0,3279,-2907000.0,7891
-1225250.0,3335,-2915000.0,7899
-1168250.0,3392,-2922000.0,7906
-1111250.0,3449,-2929000.0,7913
-1055250.0,3505,-2935000.0,7919
-998250.0,3562,-2941000.0,7925
-941250.0,3619,-2947000.0,7931
-884250.0,3676,-2953000.0,7937
-827250.0,3733,-2958000.0,7942
-770250.0,3790,-2962000.0,7946
-713250.0,3847,-2967000.0,7951
-656250.0,3904,-2971000.0,7955
-599250.0,3961,-2975000.0,7959
-542250.0,4018,-2978000.0,7962
-485250.0,4075,-2981000.0,7965
-428250.0,4132,-2984000.0,7968
-371250.0,4189,-2986000.0,7970
-314250.0,4246,-2988000.0,7972
-257250.0,4303,-2990000.0,7974
-200250.0,4360,-2992000.0,7976
-143250.0,4417,-2993000.0,7977
-85250.0,4475,-2993000.0,7977
-28250.0,4532,-2994000.0,7978
28750.0,4589,-2994000.0,7978
85750.0,4646,-2993000.0,7977
142750.0,4703,-2993000.0,7977
199750.0,4760,-2992000.0,7976
256750.0,4817,-2990000.0,7974
313750.0,4874,-2988000.0,7972
371750.0,4932,-2986000.0,7970
428750.0,4989,-2984000.0,7968
485750.0,5046,-2981000.0,7965
542750.0,5103,-2978000.0,7962
599750.0,5160,-2975000.0,7959
656750.0,5217,-2971000.0,7955
713750.0,5274,-2967000.0,7951
770750.0,5331,-2962000.0,7946
827750.0,5388,-2958000.0,7942
884750.0,5445,-2953000.0,7937
940750.0,5501,-2947000.0,7931
997750.0,5558,-2941000.0,7925
1054750.0,5615,-2935000.0,7919
1111750.0,5672,-2929000.0,7913
1168750.0,5729,-2922000.0,7906
1224750.0,5785,-2915000.0,7899
1281750.0,5842,-2907000.0,7891
1337750.0,5898,-2899000.0,7883
1394750.0,5955,-2891000.0,7875
1451750.0,6012,-2883000.0,7867
1507750.0,6068,-2874000.0,7858
1563750.0,6124,-2864000.0,7848
1620750.0,6181,-2855000.0,7839
1676750.0,6237,-2845000.0,7829
1732750.0,6293,-2835000.0,7819
1788750.0,6349,-2824000.0,7808
1844750.0,6405,-2813000.0,7797
1900750.0,6461,-2802000.0,7786
1956750.0,6517,-2791000.0,7775
2012750.0,6573,-2779000.0,7763
2068750.0,6629,-2766000.0,7750
2124750.0,6685,-2754000.0,7738
2179750.0,6740,-2741000.0,7725
2235750.0,6796,-2728000.0,7712
2291750.0,6852,-2714000.0,7698
2346750.0,6907,-2700000.0,7684
2401750.0,6962,-2686000.0,7670
2457750.0,7018,-2671000.0,7655
2512750.0,7073,-2657000.0,7641
2567750.0,7128,-2641000.0,7625
2622750.0,7183,-2626000.0,7610
2677750.0,7238,-2610000.0,7594
2731750.0,7292,-2594000.0,7578
2786750.0,7347,-2577000.0,7561
2841750.0,7402,-2560000.0,7544
2895750.0,7456,-2543000.0,7527
2950750.0,7511,-2526000.0,7510
3004750.0,7565,-2508000.0,7492
3058750.0,7619,-2490000.0,7474
3112750.0,7673,-2471000.0,7455
3166750.0,7727,-2452000.0,7436
3220750.0,7781,-2433000.0,7417
-4546250.0,14,-1773000.0,6757
-4496250.0,64,-1800000.0,6784
-4446250.0,114,-1827000.0,6811
-4395250.0,165,-1853000.0,6837
-4345250.0,215,-1880000.0,6864
-4295250.0,265,-1905000.0,6889
-4244250.0,316,-1931000.0,6915
-4193250.0,367,-1956000.0,6940
-4142250.0,418,-1981000.0,6965
-4091250.0,469,-2006000.0,6990
-4040250.0,520,-2030000.0,7014
-3988250.0,572,-2054000.0,7038
-3937250.0,623,-2078000.0,7062
-3885250.0,675,-2102000.0,7086
-3833250.0,727,-2125000.0,7109
-3781250.0,779,-2148000.0,7132
-3729250.0,831,-2170000.0,7154
-3677250.0,883,-2192000.0,7176
-3624250.0,936,-2214000.0,7198
-3572250.0,988,-2236000.0,7220
-3519250.0,1041,-2257000.0,7241
-3466250.0,1094,-2278000.0,7262
-3413250.0,1147,-2298000.0,7282
-3360250.0,1200,-2319000.0,7303
-3307250.0,1253,-2339000.0,7323
-3254250.0,1306,-2358000.0,7342
-3201250.0,1359,-2378000.0,7362
-3147250.0,1413,-2397000.0,7381
-3093250.0,1467,-2416000.0,7400
-3040250.0,1520,-2434000.0,7418
-2986250.0,1574,-2452000.0,7436
-2932250.0,1628,-2470000.0,7454
-2878250.0,1682,-2487000.0,7471
-2824250.0,1736,-2504000.0,7488
-2769250.0,1791,-2521000.0,7505
-2715250.0,1845,-2537000.0,7521
-2661250.0,1899,-2554000.0,7538
-2606250.0,1954,-2569000.0,7553
-2551250.0,2009,-2585000.0,7569
-2497250.0,2063,-2600000.0,7584
-2442250.0,2118,-2615000.0,7599
-2387250.0,2173,-2629000.0,7613
-2332250.0,2228,-2643000.0,7627
-2277250.0,2283,-2657000.0,7641
-2222250.0,2338,-2671000.0,7655
-2167250.0,2393,-2684000.0,7668
-2111250.0,2449,-2697000.0,7681
-2056250.0,2504,-2709000.0,7693
-2000250.0,2560,-2721000.0,7705
-1945250.0,2615,-2733000.0,7717
-1889250.0,2671,-2745000.0,7729
-1834250.0,2726,-2756000.0,7740
-1778250.0,2782,-2767000.0,7751
-1722250.0,2838,-2777000.0,7761
-1666250.0,2894,-2787000.0,7771
-1610250.0,2950,-2797000.0,7781
-1554250.0,3006,-2807000.0,7791
-1498250.0,3062,-2816000.0,7800
-1442250.0,3118,-2824000.0,7808
-1386250.0,3174,-2833000.0,7817
-1330250.0,3230,-2841000.0,7825
-1274250.0,3286,-2849000.0,7833
-1217250.0,3343,-2856000.0,7840
-1161250.0,3399,-2863000.0,7847
-1105250.0,3455,-2870000.0,7854
-1048250.0,3512,-2877000.0,7861
-992250.0,3568,-2883000.0,7867
-935250.0,3625,-2889000.0,7873
-879250.0,3681,-2894000.0,7878
-822250.0,3738,-2899000.0,7883
-765250.0,3795,-2904000.0,7888
-709250.0,3851,-2908000.0,7892
-652250.0,3908,-2912000.0,7896
-596250.0,3964,-2916000.0,7900
-539250.0,4021,-2920000.0,7904
-482250.0,4078,-2923000.0,7907
-425250.0,4135,-2925000.0,7909
-369250.0,4191,-2928000.0,7912
-312250.0,4248,-2930000.0,7914
-255250.0,4305,-2931000.0,7915
-198250.0,4362,-2933000.0,7917
-142250.0,4418,-2934000.0,7918
-85250.0,4475,-2935000.0,7919
-28250.0,4532,-2935000.0,7919
28750.0,4589,-2935000.0,7919
84750.0,4645,-2935000.0,7919
141750.0,4702,-2934000.0,7918
198750.0,4759,-2933000.0,7917
255750.0,4816,-2931000.0,7915
312750.0,4873,-2930000.0,7914
368750.0,4929,-2928000.0,7912
425750.0,4986,-2925000.0,7909
482750.0,5043,-2923000.0,7907
538750.0,5099,-2920000.0,7904
595750.0,5156,-2916000.0,7900
652750.0,5213,-2912000.0,7896
708750.0,5269,-2908000.0,7892
765750.0,5326,-2904000.0,7888
822750.0,5383,-2899000.0,7883
878750.0,5439,-2894000.0,7878
935750.0,5496,-2889000.0,7873
991750.0,5552,-2883000.0,7867
1048750.0,5609,-2877000.0,7861
1104750.0,5665,-2870000.0,7854
1160750.0,5721,-2863000.0,7847
1217750.0,5778,-2856000.0,7840
1273750.0,5834,-2849000.0,7833
1329750.0,5890,-2841000.0,7825
1385750.0,5946,-2833000.0,7817
1442750.0,6003,-2824000.0,7808
1498750.0,6059,-2816000.0,7800
1554750.0,6115,-2807000.0,7791
1610750.0,6171,-2797000.0,7781
1666750.0,6227,-2787000.0,7771
1722750.0,6283,-2777000.0,7761
1777750.0,6338,-2767000.0,7751
1833750.0,6394,-2756000.0,7740
1889750.0,6450,-2745000.0,7729
1944750.0,6505,-2733000.0,7717
2000750.0,6561,-2721000.0,7705
2055750.0,6616,-2709000.0,7693
2111750.0,6672,-2697000.0,7681
2166750.0,6727,-2684000.0,7668
2221750.0,6782,-2671000.0,7655
2276750.0,6837,-2657000.0,7641
2332750.0,6893,-2643000.0,7627
2387750.0,6948,-2629000.0,7613
2441750.0,7002,-2615000.0,7599
2496750.0,7057,-2600000.0,7584
2551750.0,7112,-2585000.0,7569
2606750.0,7167,-2569000.0,7553
2660750.0,7221,-2554000.0,7538
2715750.0,7276,-2537000.0,7521
2769750.0,7330,-2521000.0,7505
2823750.0,7384,-2504000.0,7488
2877750.0,7438,-2487000.0,7471
2931750.0,7492,-2470000.0,7454
2985750.0,7546,-2452000.0,7436
3039750.0,7600,-2434000.0,7418
3093750.0,7654,-2416000.0,7400
3147750.0,7708,-2397000.0,7381
3200750.0,7761,-2378000.0,7362
-4518250.0,42,-1722000.0,6706
-4468250.0,92,-1748000.0,6732
-4418250.0,142,-1775000.0,6759
-4368250.0,192,-1801000.0,6785
-4318250.0,242,-1828000.0,6812
-4268250.0,292,-1853000.0,6837
-4218250.0,342,-1879000.0,6863
-4167250.0,393,-1904000.0,6888
-4116250.0,444,-1929000.0,6913
-4066250.0,494,-1953000.0,6937
-4015250.0,545,-1977000.0,6961
-3964250.0,596,-2001000.0,6985
-3912250.0,648,-2025000.0,7009
-3861250.0,699,-2048000.0,7032
-3809250.0,751,-2071000.0,7055
-3758250.0,802,-2094000.0,7078
-3706250.0,854,-2116000.0,7100
-3654250.0,906,-2138000.0,7122
-3602250.0,958,-2160000.0,7144
-3550250.0,1010,-2181000.0,7165
-3497250.0,1063,-2203000.0,7187
-3445250.0,1115,-2223000.0,7207
-3392250.0,1168,-2244000.0,7228
-3340250.0,1220,-2264000.0,7248
-3287250.0,1273,-2284000.0,7268
-3234250.0,1326,-2303000.0,7287
-3181250.0,1379,-2323000.0,7307
-3128250.0,1432,-2342000.0,7326
-3074250.0,1486,-2360000.0,7344
-3021250.0,1539,-2378000.0,7362
-2967250.0,1593,-2396000.0,7380
-2914250.0,1646,-2414000.0,7398
-2860250.0,1700,-2431000.0,7415
-2806250.0,1754,-2448000.0,7432
-2752250.0,1808,-2465000.0,7449
-2698250.0,1862,-2481000.0,7465
-2644250.0,1916,-2497000.0,7481
-2590250.0,1970,-2513000.0,7497
-2536250.0,2024,-2528000.0,7512
-2481250.0,2079,-2543000.0,7527
-2427250.0,2133,-2558000.0,7542
-2372250.0,2188,-2573000.0,7557
-2318250.0,2242,-2587000.0,7571
-2263250.0,2297,-2600000.0,7584
-2208250.0,2352,-2614000.0,7598
-2153250.0,2407,-2627000.0,7611
-2098250.0,2462,-2640000.0,7624
-2043250.0,2517,-2652000.0,7636
-1988250.0,2572,-2664000.0,7648
-1933250.0,2627,-2676000.0,7660
-1878250.0,2682,-2687000.0,7671
-1822250.0,2738,-2698000.0,7682
-1767250.0,2793,-2709000.0,7693
-1711250.0,2849,-2719000.0,7703
-1656250.0,2904,-2730000.0,7714
-1600250.0,2960,-2739000.0,7723
-1545250.0,3015,-2749000.0,7733
-1489250.0,3071,-2758000.0,7742
-1433250.0,3127,-2767000.0,7751
-1377250.0,3183,-2775000.0,7759
-1322250.0,3238,-2783000.0,7767
-1266250.0,3294,-2791000.0,7775
-1210250.0,3350,-2798000.0,7782
-1154250.0,3406,-2805000.0,7789
-1098250.0,3462,-2812000.0,7796
-1042250.0,3518,-2819000.0,7803
-986250.0,3574,-2825000.0,7809
-929250.0,3631,-2830000.0,7814
-873250.0,3687,-2836000.0,7820
-817250.0,3743,-2841000.0,7825
-761250.0,3799,-2846000.0,7830
-704250.0,3856,-2850000.0,7834
-648250.0,3912,-2854000.0,7838
-592250.0,3968,-2858000.0,7842
-536250.0,4024,-2861000.0,7845
-479250.0,4081,-2864000.0,7848
-423250.0,4137,-2867000.0,7851
-366250.0,4194,-2869000.0,7853
-310250.0,4250,-2871000.0,7855
-254250.0,4306,-2873000.0,7857
-197250.0,4363,-2874000.0,7858
-141250.0,4419,-2875000.0,7859
-84250.0,4476,-2876000.0,7860
-28250.0,4532,-2876000.0,7860
27750.0,4588,-2876000.0,7860
84750.0,4645,-2876000.0,7860
140750.0,4701,-2875000.0,7859
197750.0,4758,-2874000.0,7858
253750.0,4814,-2873000.0,7857
310750.0,4871,-2871000.0,7855
366750.0,4927,-2869000.0,7853
422750.0,4983,-2867000.0,7851
479750.0,5040,-2864000.0,7848
535750.0,5096,-2861000.0,7845
591750.0,5152,-2858000.0,7842
648750.0,5209,-2854000.0,7838
704750.0,5265,-2850000.0,7834
760750.0,5321,-2846000.0,7830
816750.0,5377,-2841000.0,7825
873750.0,5434,-2836000.0,7820
929750.0,5490,-2830000.0,7814
985750.0,5546,-2825000.0,7809
1041750.0,5602,-2819000.0,7803
1097750.0,5658,-2812000.0,7796
1153750.0,5714,-2805000.0,7789
1209750.0,5770,-2798000.0,7782
1265750.0,5826,-2791000.0,7775
1321750.0,5882,-2783000.0,7767
1377750.0,5938,-2775000.0,7759
1433750.0,5994,-2767000.0,7751
1488750.0,6049,-2758000.0,7742
1544750.0,6105,-2749000.0,7733
1600750.0,6161,-2739000.0,7723
1655750.0,6216,-2730000.0,7714
1711750.0,6272,-2719000.0,7703
1766750.0,6327,-2709000.0,7693
1822750.0,6383,-2698000.0,7682
1877750.0,6438,-2687000.0,7671
1932750.0,6493,-2676000.0,7660
1988750.0,6549,-2664000.0,7648
2043750.0,6604,-2652000.0,7636
2098750.0,6659,-2640000.0,7624
2153750.0,6714,-2627000.0,7611
2208750.0,6769,-2614000.0,7598
2262750.0,6823,-2600000.0,7584
2317750.0,6878,-2587000.0,7571
2372750.0,6933,-2573000.0,7557
2426750.0,6987,-2558000.0,7542
2481750.0,7042,-2543000.0,7527
2535750.0,7096,-2528000.0,7512
2590750.0,7151,-2513000.0,7497
2644750.0,7205,-2497000.0,7481
2698750.0,7259,-2481000.0,7465
2752750.0,7313,-2465000.0,7449
2806750.0,7367,-2448000.0,7432
2860750.0,7421,-2431000.0,7415
2913750.0,7474,-2414000.0,7398
2967750.0,7528,-2396000.0,7380
3020750.0,7581,-2378000.0,7362
3074750.0,7635,-2360000.0,7344
3127750.0,7688,-2342000.0,7326
3180750.0,7741,-2323000.0,7307
3233750.0,7794,-2303000.0,7287
-4539250.0,21,-1643000.0,6627
-4490250.0,70,-1670000.0,6654
-4440250.0,120,-1697000.0,6681
-4391250.0,169,-1724000.0,6708
-4341250.0,219,-1750000.0,6734
-4291250.0,269,-1776000.0,6760
-4242250.0,318,-1801000.0,6785
-4192250.0,368,-1827000.0,6811
-4141250.0,419,-1852000.0,6836
-4091250.0,469,-1876000.0,6860
-4040250.0,520,-1901000.0,6885
-3990250.0,570,-1925000.0,6909
-3939250.0,621,-1948000.0,6932
-3888250.0,672,-1972000.0,6956
-3837250.0,723,-1995000.0,6979
-3786250.0,774,-2018000.0,7002
-3734250.0,826,-2040000.0,7024
-3683250.0,877,-2063000.0,7047
-3631250.0,929,-2085000.0,7069
-3580250.0,980,-2106000.0,7090
-3528250.0,1032,-2127000.0,7111
-3476250.0,1084,-2148000.0,7132
-3424250.0,1136,-2169000.0,7153
-3371250.0,1189,-2190000.0,7174
-3319250.0,1241,-2210000.0,7194
-3266250.0,1294,-2229000.0,7213
-3214250.0,1346,-2249000.0,7233
-3161250.0,1399,-2268000.0,7252
-3108250.0,1452,-2287000.0,7271
-3055250.0,1505,-2305000.0,7289
-3002250.0,1558,-2323000.0,7307
-2949250.0,1611,-2341000.0,7325
-2896250.0,1664,-2359000.0,7343
-2842250.0,1718,-2376000.0,7360
-2789250.0,1771,-2393000.0,7377
-2735250.0,1825,-2409000.0,7393
-2682250.0,1878,-2425000.0,7409
-2628250.0,1932,-2441000.0,7425
-2574250.0,1986,-2457000.0,7441
-2520250.0,2040,-2472000.0,7456
-2466250.0,2094,-2487000.0,7471
-2412250.0,2148,-2502000.0,7486
-2358250.0,2202,-2516000.0,7500
-2303250.0,2257,-2530000.0,7514
-2249250.0,2311,-2544000.0,7528
-2194250.0,2366,-2557000.0,7541
-2140250.0,2420,-2570000.0,7554
-2085250.0,2475,-2583000.0,7567
-2030250.0,2530,-2595000.0,7579
-1976250.0,2584,-2607000.0,7591
-1921250.0,2639,-2619000.0,7603
-1866250.0,2694,-2630000.0,7614
-1811250.0,2749,-2641000.0,7625
-1756250.0,2804,-2652000.0,7636
-1701250.0,2859,-2662000.0,7646
-1646250.0,2914,-2672000.0,7656
-1590250.0,2970,-2682000.0,7666
-1535250.0,3025,-2691000.0,7675
-1480250.0,3080,-2700000.0,7684
-1424250.0,3136,-2709000.0,7693
-1369250.0,3191,-2717000.0,7701
-1313250.0,3247,-2725000.0,7709
-1258250.0,3302,-2733000.0,7717
-1202250.0,3358,-2740000.0,7724
-1147250.0,3413,-2748000.0,7732
-1091250.0,3469,-2754000.0,7738
-1035250.0,3525,-2761000.0,7745
-979250.0,3581,-2767000.0,7751
-924250.0,3636,-2772000.0,7756
-868250.0,3692,-2778000.0,7762
-812250.0,3748,-2783000.0,7767
-756250.0,3804,-2787000.0,7771
-700250.0,3860,-2792000.0,7776
-644250.0,3916,-2796000.0,7780
-588250.0,3972,-2800000.0,7784
-532250.0,4028,-2803000.0,7787
-476250.0,4084,-2806000.0,7790
-420250.0,4140,-2809000.0,7793
-364250.0,4196,-2811000.0,7795
-308250.0,4252,-2813000.0,7797
-252250.0,4308,-2815000.0,7799
-196250.0,4364,-2816000.0,7800
-140250.0,4420,-2817000.0,7801
-84250.0,4476,-2818000.0,7802
-28250.0,4532,-2818000.0,7802
27750.0,4588,-2818000.0,7802
83750.0,4644,-2818000.0,7802
139750.0,4700,-2817000.0,7801
196750.0,4757,-2816000.0,7800
252750.0,4813,-2815000.0,7799
308750.0,4869,-2813000.0,7797
364750.0,4925,-2811000.0,7795
420750.0,4981,-2809000.0,7793
476750.0,5037,-2806000.0,7790
532750.0,5093,-2803000.0,7787
588750.0,5149,-2800000.0,7784
644750.0,5205,-2796000.0,7780
700750.0,5261,-2792000.0,7776
756750.0,5317,-2787000.0,7771
811750.0,5372,-2783000.0,7767
867750.0,5428,-2778000.0,7762
923750.0,5484,-2772000.0,7756
979750.0,5540,-2767000.0,7751
1035750.0,5596,-2761000.0,7745
1090750.0,5651,-2754000.0,7738
1146750.0,5707,-2748000.0,7732
1202750.0,5763,-2740000.0,7724
1257750.0,5818,-2733000.0,7717
1313750.0,5874,-2725000.0,7709
1368750.0,5929,-2717000.0,7701
1424750.0,5985,-2709000.0,7693
1479750.0,6040,-2700000.0,7684
1535750.0,6096,-2691000.0,7675
1590750.0,6151,-2682000.0,7666
1645750.0,6206,-2672000.0,7656
1700750.0,6261,-2662000.0,7646
1755750.0,6316,-2652000.0,7636
1810750.0,6371,-2641000.0,7625
1865750.0,6426,-2630000.0,7614
1920750.0,6481,-2619000.0,7603
1975750.0,6536,-2607000.0,7591
2030750.0,6591,-2595000.0,7579
2085750.0,6646,-2583000.0,7567
2139750.0,6700,-2570000.0,7554
2194750.0,6755,-2557000.0,7541
2248750.0,6809,-2544000.0,7528
2303750.0,6864,-2530000.0,7514
2357750.0,6918,-2516000.0,7500
2411750.0,6972,-2502000.0,7486
2465750.0,7026,-2487000.0,7471
2520750.0,7081,-2472000.0,7456
2573750.0,7134,-2457000.0,7441
2627750.0,7188,-2441000.0,7425
2681750.0,7242,-2425000.0,7409
2735750.0,7296,-2409000.0,7393
2788750.0,7349,-2393000.0,7377
2842750.0,7403,-2376000.0,7360
2895750.0,7456,-2359000.0,7343
2949750.0,7510,-2341000.0,7325
3002750.0,7563,-2323000.0,7307
3055750.0,7616,-2305000.0,7289
3108750.0,7669,-2287000.0,7271
3161750.0,7722,-2268000.0,7252
3213750.0,7774,-2249000.0,7233
-4559250.0,1,-1565000.0,6549
-4511250.0,49,-1593000.0,6577
-4462250.0,98,-1619000.0,6603
-4413250.0,147,-1646000.0,6630
-4364250.0,196,-1672000.0,6656
-4314250.0,246,-1698000.0,6682
-4265250.0,295,-1724000.0,6708
-4215250.0,345,-1749000.0,6733
-4165250.0,395,-1775000.0,6759
-4116250.0,444,-1799000.0,6783
-4066250.0,494,-1824000.0,6808
-4015250.0,545,-1848000.0,6832
-3965250.0,595,-1872000.0,6856
-3915250.0,645,-1896000.0,6880
-3864250.0,696,-1919000.0,6903
-3813250.0,747,-1942000.0,6926
-3762250.0,798,-1965000.0,6949
-3711250.0,849,-1987000.0,6971
-3660250.0,900,-2009000.0,6993
-3609250.0,951,-2031000.0,7015
-3557250.0,1003,-2052000.0,7036
-3506250.0,1054,-2074000.0,7058
-3454250.0,1106,-2095000.0,7079
-3402250.0,1158,-2115000.0,7099
-3350250.0,1210,-2135000.0,7119
-3298250.0,1262,-2155000.0,7139
-3246250.0,1314,-2175000.0,7159
-3194250.0,1366,-2194000.0,7178
-3141250.0,1419,-2213000.0,7197
-3089250.0,1471,-2232000.0,7216
-3036250.0,1524,-2250000.0,7234
-2984250.0,1576,-2268000.0,7252
-2931250.0,1629,-2286000.0,7270
-2878250.0,1682,-2303000.0,7287
-2825250.0,1735,-2320000.0,7304
-2772250.0,1788,-2337000.0,7321
-2718250.0,1842,-2354000.0,7338
-2665250.0,1895,-2370000.0,7354
-2612250.0,1948,-2386000.0,7370
-2558250.0,2002,-2401000.0,7385
-2504250.0,2056,-2416000.0,7400
-2451250.0,2109,-2431000.0,7415
-2397250.0,2163,-2446000.0,7430
-2343250.0,2217,-2460000.0,7444
-2289250.0,2271,-2474000.0,7458
-2235250.0,2325,-2487000.0,7471
-2181250.0,2379,-2501000.0,7485
-2127250.0,2433,-2513000.0,7497
-2072250.0,2488,-2526000.0,7510
-2018250.0,2542,-2538000.0,7522
-1963250.0,2597,-2550000.0,7534
-1909250.0,2651,-2562000.0,7546
-1854250.0,2706,-2573000.0,7557
-1800250.0,2760,-2584000.0,7568
-1745250.0,2815,-2595000.0,7579
-1690250.0,2870,-2605000.0,7589
-1635250.0,2925,-2615000.0,7599
-1580250.0,2980,-2625000.0,7609
-1526250.0,3034,-2634000.0,7618
-1471250.0,3089,-2643000.0,7627
-1415250.0,3145,-2652000.0,7636
-1360250.0,3200,-2660000.0,7644
-1305250.0,3255,-2668000.0,7652
-1250250.0,3310,-2676000.0,7660
-1195250.0,3365,-2683000.0,7667
-1139250.0,3421,-2690000.0,7674
-1084250.0,3476,-2697000.0,7681
-1029250.0,3531,-2703000.0,7687
-973250.0,3587,-2709000.0,7693
-918250.0,3642,-2715000.0,7699
